datetime,open,high,low,close,volume,openinterest,ma5_over_ma10,dif_over_dea,mavol5_over_mavol10
2021-07-15,95.0,135.0,95.0,128.11,11754500.0,0,,,
2021-07-16,125.93,156.0,121.04,143.86,9538700.0,0,,1,
2021-07-19,140.0,154.28,135.21,142.0,6362400.0,0,,,
2021-07-20,140.0,144.73,135.0,139.13,3511700.0,0,,,
2021-07-21,138.0,149.15,134.96,147.4,3308800.0,0,,,
2021-07-22,145.0,156.0,144.52,148.7,3766700.0,0,1,,
2021-07-23,143.98,155.0,138.0,140.49,2775600.0,0,,,
2021-07-26,137.67,146.7,137.02,146.0,2116700.0,0,,,
2021-07-27,145.49,162.0,145.06,151.0,2936200.0,0,,,
2021-07-28,145.0,150.0,130.0,140.0,2921100.0,0,,-1,
2021-07-29,142.14,152.0,140.7,149.6,2570400.0,0,,1,
2021-07-30,157.01,179.52,157.01,179.52,1770000.0,0,,,
2021-08-02,193.01,195.0,163.33,177.99,4845800.0,0,,,
2021-08-03,167.99,171.99,155.01,164.0,2919600.0,0,,,1.0
2021-08-04,164.04,196.8,164.04,188.61,3419200.0,0,,,
2021-08-05,188.0,206.0,182.2,196.65,2887800.0,0,,,
2021-08-06,198.01,203.0,188.96,198.69,1997800.0,0,,,
2021-08-09,198.0,202.49,179.88,184.2,1930200.0,0,,,-1.0
2021-08-10,181.01,192.66,176.09,181.39,1838000.0,0,,,
2021-08-11,178.0,196.8,172.51,196.75,1975700.0,0,,,
2021-08-12,191.98,194.49,184.04,190.18,1336800.0,0,,,
2021-08-13,187.0,191.83,178.56,179.22,1065100.0,0,,,
2021-08-16,175.0,175.0,159.0,169.01,1568600.0,0,-1,-1,
2021-08-17,165.84,170.68,158.9,159.27,1109000.0,0,,,
2021-08-18,161.51,167.88,159.29,161.72,885900.0,0,,,
2021-08-19,162.0,180.0,156.0,174.92,1626500.0,0,,,
2021-08-20,170.0,173.6,165.0,169.1,1194100.0,0,,,
2021-08-23,168.05,189.86,163.36,182.63,1451000.0,0,,,
2021-08-24,181.08,188.5,177.0,179.82,1007100.0,0,,,
2021-08-25,177.22,182.7,170.2,172.78,1108100.0,0,1,,1.0
2021-08-26,175.0,182.5,173.21,175.1,908300.0,0,,,-1.0
2021-08-27,171.6,175.0,163.32,170.0,881700.0,0,,,
2021-08-30,167.0,175.99,163.5,168.49,790100.0,0,,,
2021-08-31,165.12,168.0,140.0,151.4,2273000.0,0,-1,,
2021-09-01,148.0,148.0,133.13,133.59,1909300.0,0,,,1.0
2021-09-02,135.01,148.84,135.0,143.28,1691600.0,0,,,
2021-09-03,143.0,153.77,139.0,140.34,1394000.0,0,,,
2021-09-06,140.33,147.5,135.58,146.03,1126500.0,0,,,
2021-09-07,147.03,152.0,143.08,150.8,878600.0,0,,,
2021-09-08,150.0,154.97,147.07,152.0,724700.0,0,,,-1.0
2021-09-09,152.26,153.71,147.46,148.68,513800.0,0,,,
2021-09-10,149.12,151.82,143.1,144.27,577400.0,0,1,,
2021-09-13,143.49,144.16,136.01,137.0,832500.0,0,,,
