datetime,open,high,low,close,volume,openinterest,ma5_over_ma10,dif_over_dea,mavol5_over_mavol10
2016-09-14,28.09,33.71,28.09,33.71,12311.0,0,,,
2016-09-19,37.08,37.08,37.08,37.08,3200.0,0,,1,
2016-09-20,40.79,40.79,40.79,40.79,1800.0,0,,,
2016-09-21,44.87,44.87,44.87,44.87,5800.0,0,,,
2016-09-22,49.36,49.36,49.36,49.36,3900.0,0,,,
2016-09-23,54.3,54.3,54.3,54.3,6518.0,0,1,,
2016-09-26,59.73,59.73,59.73,59.73,61529.0,0,,,
2016-09-27,65.7,65.7,65.7,65.7,287301.0,0,,,
2016-09-28,70.0,70.0,63.06,64.72,16444934.0,0,,,
2016-09-29,63.4,65.87,61.98,63.41,10441689.0,0,,,
2016-09-30,63.8,66.5,63.0,64.02,7944439.0,0,,,
2016-10-10,65.0,70.42,64.0,70.42,10856423.0,0,,,
2016-10-11,70.8,75.49,70.01,72.8,13127434.0,0,,,
2016-10-12,71.5,72.74,70.58,71.72,7649791.0,0,,,
2016-10-13,71.4,73.72,70.5,70.65,7002203.0,0,,,
2016-10-14,69.73,69.98,68.38,69.21,6181654.0,0,,,
2016-10-17,69.35,70.6,68.18,69.22,4498430.0,0,,,-1.0
2016-10-18,69.35,69.6,67.3,69.02,5488339.0,0,,,
2016-10-19,68.98,72.22,68.6,71.44,7805610.0,0,,,
2016-10-20,70.8,71.33,68.02,68.2,6594877.0,0,-1,-1,
2016-10-21,68.3,68.87,66.1,68.05,4672409.0,0,,,
2016-10-24,68.0,68.8,67.03,68.12,3751960.0,0,,,
2016-10-25,68.49,74.93,68.2,74.93,7680187.0,0,1,,
2016-10-26,76.25,76.4,71.78,72.09,8730698.0,0,,,1.0
2016-10-27,71.38,75.28,71.38,75.1,7829651.0,0,,1,
2016-10-28,75.11,81.81,74.61,77.27,11225444.0,0,,,
2016-10-31,75.85,79.8,74.64,78.98,8372085.0,0,,,
2016-11-01,78.5,81.57,78.05,78.62,8428123.0,0,,,
2016-11-02,77.98,81.48,77.0,79.43,7950484.0,0,,,
2016-11-03,78.42,82.68,78.1,78.79,8409480.0,0,,,
2016-11-04,77.5,80.58,77.3,79.66,6263189.0,0,,,
2016-11-07,79.82,81.77,79.21,79.98,5195785.0,0,,,-1.0
2016-11-08,80.31,80.48,77.9,79.2,4823642.0,0,,,
2016-11-09,79.0,87.07,78.3,84.49,10409037.0,0,,,
2016-11-10,84.3,91.91,83.79,87.87,10142246.0,0,,,
2016-11-11,87.1,92.3,86.8,87.41,7854919.0,0,,,
2016-11-14,87.09,90.41,87.01,89.1,5843738.0,0,,,1.0
2016-11-15,89.2,91.0,85.55,85.99,5324539.0,0,,,
2016-11-16,86.01,88.6,84.7,84.94,4850676.0,0,,,-1.0
2016-11-17,83.98,83.99,81.39,82.03,4554212.0,0,,-1,
2016-11-18,83.11,88.5,83.02,86.71,6149445.0,0,,,
2016-11-21,86.02,88.39,84.94,87.21,5625120.0,0,-1,,
2016-11-22,87.99,91.66,87.24,90.1,7385036.0,0,,1,
2016-11-23,89.0,89.2,86.41,87.37,5230399.0,0,,-1,
2016-11-24,86.73,88.47,84.33,85.1,4417092.0,0,1,,1.0
2016-11-25,84.5,87.55,82.64,87.4,4634038.0,0,,,
2016-11-28,86.53,87.34,82.68,82.8,3684117.0,0,,,-1.0
2016-11-29,82.86,84.09,81.21,81.59,3055569.0,0,-1,,
2016-11-30,81.58,82.55,81.01,81.6,2285669.0,0,,,
2016-12-01,81.71,83.18,80.9,82.6,2744256.0,0,,,
2016-12-02,82.52,82.52,74.34,74.35,5882754.0,0,,,
2016-12-05,73.5,75.13,72.35,73.31,2450727.0,0,,,
2016-12-06,74.18,74.8,73.11,73.2,1930237.0,0,,,
2016-12-07,73.73,74.5,72.13,74.48,2396819.0,0,,,
2016-12-08,74.0,75.65,73.18,73.2,2397126.0,0,,,
2016-12-09,73.37,73.6,70.75,71.75,2659362.0,0,,,
2016-12-12,71.71,71.99,64.58,64.82,3538575.0,0,,,
2016-12-13,64.1,66.59,63.75,65.2,2624168.0,0,,,
2016-12-14,65.01,66.5,64.23,64.74,2537639.0,0,,,
2016-12-15,64.7,68.39,64.7,67.66,3469331.0,0,,,
2016-12-16,67.6,68.16,66.61,67.8,2483837.0,0,,,1.0
2016-12-19,67.2,67.88,66.2,66.2,1737333.0,0,,,-1.0
2016-12-20,66.01,66.77,65.31,66.27,1935650.0,0,,,
2016-12-21,66.8,67.43,65.66,67.23,2249874.0,0,,,
2016-12-22,67.3,67.5,65.9,67.34,1892224.0,0,1,,
2016-12-23,66.93,68.36,65.23,65.33,2584090.0,0,,,
2016-12-26,64.48,65.23,62.12,65.11,2327752.0,0,-1,,
2016-12-27,64.41,65.38,63.93,64.22,1689944.0,0,,,
2016-12-28,64.18,64.38,62.92,62.97,1471164.0,0,,,
2016-12-29,62.8,63.5,62.51,63.0,1382688.0,0,,,
2016-12-30,62.95,63.3,62.36,62.4,1184836.0,0,,,
2017-01-03,62.46,64.94,62.46,64.49,2036526.0,0,,,
2017-01-04,64.25,65.36,64.16,64.88,2064304.0,0,,1,
2017-01-05,64.51,64.83,63.32,63.44,1619214.0,0,,,
2017-01-06,63.0,63.39,59.6,59.7,3116747.0,0,,,1.0
2017-01-09,58.63,59.49,57.82,58.92,1596072.0,0,,-1,
2017-01-10,59.0,59.6,58.33,58.51,1113214.0,0,,,
2017-01-11,58.5,59.49,58.01,58.21,1530446.0,0,,,
2017-01-12,57.61,59.23,57.01,57.27,1416300.0,0,,,
2017-01-13,57.21,57.56,53.78,54.48,2307521.0,0,,,-1.0
2017-01-16,53.97,53.97,49.03,50.29,2501546.0,0,,,
2017-01-17,49.86,55.2,49.5,53.75,2640615.0,0,,,1.0
2017-01-18,53.99,53.99,52.75,52.96,1369011.0,0,,,
2017-01-19,52.93,54.97,51.0,53.12,2166798.0,0,,,
2017-01-20,52.56,55.2,52.54,54.5,2125011.0,0,,,
2017-01-23,54.26,56.65,54.26,55.41,1555396.0,0,,1,
2017-01-24,54.99,55.3,54.15,54.4,1116985.0,0,,,-1.0
2017-01-25,53.95,55.59,53.95,55.22,1356248.0,0,1,,
2017-01-26,55.8,55.98,54.7,55.3,1171666.0,0,,,
2017-02-03,55.49,55.84,54.82,55.5,895433.0,0,,,
2017-05-26,61.05,61.05,59.0,61.05,7640181.0,0,,,1.0
2017-05-31,61.97,61.97,58.61,59.0,5521045.0,0,,,
2017-06-01,57.0,60.74,56.8,58.52,3072483.0,0,,,
2017-06-02,57.99,60.98,56.5,60.39,3040942.0,0,,,
2017-06-05,61.03,66.4,61.03,63.58,4632754.0,0,,,
2017-06-06,63.85,65.48,62.5,64.2,2448664.0,0,,,
2017-06-07,63.87,67.01,63.16,66.8,2691507.0,0,,,-1.0
2017-06-08,66.34,67.54,65.69,65.69,1775900.0,0,,,
