datetime,open,high,low,close,volume,openinterest,ma5_over_ma10,dif_over_dea,mavol5_over_mavol10,plate
2011-01-28,24.91,25.58,23.2,25.38,68374573.0,0,,,,a
2011-01-31,24.5,24.69,23.5,23.95,32456555.0,0,,,,a
2011-02-01,23.9,24.99,23.81,24.08,26823765.0,0,,,,a
2011-02-09,23.0,23.32,22.37,22.78,20820634.0,0,,,,a
2011-02-10,22.72,23.94,22.72,23.64,17055514.0,0,,,,a
2011-02-11,23.77,23.87,23.21,23.39,14237359.0,0,,,,a
2011-02-14,23.4,25.73,23.3,25.73,24319629.0,0,,1,,a
2011-02-15,26.0,27.3,25.77,26.01,37867833.0,0,,,,a
2011-02-16,25.7,26.59,25.53,26.07,18528868.0,0,1,,,a
2011-02-17,26.18,27.1,26.02,27.0,19598122.0,0,,,,a
2011-02-18,27.0,27.36,25.71,25.77,19434365.0,0,,,,a
2011-02-21,25.49,26.21,25.06,26.16,10040962.0,0,,,,a
2011-02-22,25.89,26.56,25.1,25.15,12107539.0,0,,,-1.0,a
2011-02-23,25.1,25.65,25.1,25.45,7158345.0,0,,,,a
2011-02-24,25.5,26.09,25.36,25.86,7093827.0,0,,,,a
2011-02-25,26.05,26.4,25.7,25.88,10412400.0,0,-1,,,a
2011-02-28,25.7,25.87,24.87,25.36,9119181.0,0,,-1,,a
2011-03-01,25.48,25.48,25.0,25.12,7628605.0,0,,,,a
2011-03-02,25.01,25.5,24.62,25.39,9016585.0,0,,,,a
2011-03-03,25.3,25.52,24.51,24.53,6476398.0,0,,,,a
2011-03-04,24.58,24.73,23.99,24.56,5814656.0,0,,,,a
2011-03-07,24.45,25.05,24.37,24.83,5454303.0,0,,,,a
2011-03-08,24.85,24.85,24.25,24.47,5262773.0,0,,,,a
2011-03-09,24.48,25.16,24.26,25.08,8322412.0,0,,,,a
2011-03-10,25.09,25.26,24.85,24.94,6243017.0,0,,,,a
2011-03-11,24.81,25.13,24.61,24.64,4629531.0,0,,,,a
2011-03-14,24.6,24.85,24.28,24.3,4510431.0,0,,,,a
2011-03-15,24.39,24.45,22.8,23.5,6436556.0,0,,,,a
2011-03-16,23.56,23.88,23.38,23.78,5725276.0,0,,,,a
2011-03-17,23.55,24.18,23.26,23.75,5833399.0,0,,,,a
2011-03-18,23.55,24.0,23.5,23.66,4017582.0,0,,,,a
2011-03-21,23.38,23.38,22.96,23.22,3889760.0,0,,,,a
2011-03-22,23.3,23.35,22.98,23.2,2836102.0,0,,,,a
2011-03-23,23.2,23.48,23.19,23.41,2491065.0,0,,,,a
2011-03-24,23.48,23.5,23.05,23.09,3528420.0,0,,,,a
2011-03-25,23.07,23.33,23.01,23.19,2588038.0,0,,,,a
2011-03-28,23.2,23.33,23.08,23.16,3002273.0,0,,,,a
2011-03-29,23.16,23.16,22.51,22.54,4548648.0,0,,,,a
2011-03-30,22.36,22.6,22.0,22.01,3835718.0,0,,,,a
2011-03-31,22.01,22.54,22.0,22.18,2613855.0,0,,,,a
